;id_orden;id_cliente;Producto;monto DE COMPRA;Fecha orden;Identificacionn;tipo venta;REGION
773;1774;1741.0;D;339.34;01/11/2024;46680777.0;online;Oeste
774;1775;226.0;B;235.35;07/09/2020;83516697.0;venta directa;Sur
775;1776;980.0;C;388.83;18/10/2021;51076859.0;venta directa;Norte
776;1777;2462.0;B;434.91;28/01/2021;19312823.0;venta directa;Norte
777;1778;1644.0;C;107.45;05/01/2021;96494750.0;venta directa;Este
778;1779;2483.0;C;68.48;30/01/2020;29528702.0;online;Oeste
779;1780;1207.0;E;67.81;30/08/2020;48522635.0;presencial;Este
780;1781;;C;56.23;15/01/2023;28581546.0;venta telefónica;Norte
781;1782;2451.0;C;342.31;29/05/2022;16954945.0;online;Oeste
782;1783;;E;141.25;03/07/2023;19926313.0;presencial;Este
783;1784;1713.0;D;382.94;26/10/2024;32949884.0;online;Este
784;1785;2440.0;A;467.8;26/04/2020;79714949.0;presencial;Este
785;1786;1476.0;A;441.98;31/07/2023;43166091.0;venta directa;Este
786;1787;;C;165.69;03/10/2022;67594492.0;venta directa;Sur
787;1788;82.0;B;363.57;09/01/2023;47943758.0;presencial;Norte
788;1789;1541.0;C;176.33;13/12/2021;75781188.0;online;Sur
789;1790;1963.0;D;54.85;02/11/2021;71301520.0;presencial;Oeste
790;1791;424.0;E;290.63;13/06/2024;99327629.0;online;Este
791;1792;2476.0;D;180.76;21/02/2024;97334970.0;online;Este
792;1793;2278.0;C;266.52;25/07/2020;55299014.0;venta directa;Oeste
793;1794;1381.0;C;350.64;29/04/2024;76329338.0;presencial;Oeste
794;1795;1372.0;D;481.95;19/05/2023;78079873.0;online;Oeste
795;1796;721.0;C;478.98;24/09/2021;28360801.0;presencial;Este
796;1797;697.0;B;373.75;14/06/2022;14315800.0;presencial;Este
797;1798;1599.0;D;181.19;23/07/2024;72903112.0;venta directa;Oeste
798;1799;1555.0;A;360.55;17/04/2021;42880499.0;online;Oeste
799;1800;2386.0;B;383.03;22/08/2024;47471375.0;presencial;Norte
800;1801;1140.0;D;221.27;18/01/2021;79275250.0;venta directa;Sur
801;1802;1748.0;B;88.72;27/10/2021;79757132.0;venta telefónica;Este
802;1803;1499.0;E;173.42;25/01/2023;91406148.0;online;Oeste
803;1804;1084.0;D;495.5;14/08/2021;67092717.0;venta telefónica;Sur
804;1805;65.0;C;257.66;03/02/2024;11835152.0;venta telefónica;Sur
805;1806;1530.0;E;447.45;09/02/2022;48672609.0;venta directa;Norte
806;1807;1698.0;A;238.61;21/12/2022;66895437.0;online;Norte
807;1808;1063.0;E;119.12;10/03/2021;53981631.0;online;Oeste
808;1809;1546.0;B;144.31;22/05/2021;95585064.0;presencial;Norte
809;1810;1688.0;C;307.54;02/04/2020;30288126.0;online;Este
810;1811;1908.0;E;224.29;09/05/2022;10193388.0;venta directa;Sur
811;1812;1641.0;A;400.41;22/02/2023;17216883.0;venta telefónica;Oeste
812;1813;2138.0;E;478.0;08/01/2021;94664662.0;presencial;Norte
813;1814;904.0;C;214.63;24/12/2020;82869920.0;online;Sur
814;1815;2390.0;A;227.68;29/05/2023;87045491.0;online;Norte
815;1816;2420.0;C;105.67;15/12/2022;89763278.0;venta directa;Este
816;1817;665.0;B;209.17;10/03/2023;89397500.0;online;Oeste
817;1818;1702.0;D;404.49;07/02/2020;26241983.0;online;Norte
818;1819;456.0;B;490.26;14/08/2024;51253189.0;venta directa;Oeste
819;1820;1875.0;C;211.45;18/06/2021;19962743.0;venta telefónica;Norte
820;1821;543.0;B;457.27;22/01/2023;78649888.0;venta telefónica;Este
821;1822;2183.0;D;497.62;02/02/2021;96149399.0;venta telefónica;Oeste
822;1823;586.0;D;219.87;18/08/2023;50974181.0;presencial;Sur
823;1824;1893.0;D;108.39;21/10/2021;69274622.0;venta telefónica;Sur
824;1825;1154.0;C;385.42;14/12/2023;28961222.0;venta telefónica;Sur
825;1826;220.0;C;448.54;02/01/2024;86745000.0;online;Sur
826;1827;1278.0;E;69.47;17/05/2023;10717788.0;online;Oeste
827;1828;1696.0;A;458.9;03/01/2024;72986251.0;venta directa;Norte
828;1829;475.0;A;491.74;03/02/2020;95275720.0;online;Sur
829;1830;1262.0;C;299.2;14/12/2021;25610643.0;venta telefónica;Oeste
830;1831;274.0;B;90.45;28/08/2021;71072982.0;online;Este
831;1832;2088.0;E;329.01;11/10/2024;50863497.0;presencial;Sur
832;1833;2360.0;D;257.45;09/09/2022;80690977.0;online;Este
833;1834;2478.0;C;128.29;30/07/2024;66641021.0;venta telefónica;Sur
834;1835;1703.0;C;124.46;25/12/2023;76239795.0;venta directa;Norte
835;1836;;E;134.18;24/03/2024;57521595.0;venta telefónica;Este
836;1837;;E;431.01;15/10/2023;61116285.0;presencial;Este
837;1838;2171.0;A;156.92;25/10/2020;20811956.0;presencial;Sur
838;1839;1681.0;D;133.36;26/04/2023;75429703.0;presencial;Oeste
839;1840;2434.0;E;255.23;04/10/2024;13048304.0;presencial;Este
840;1841;1290.0;D;157.82;31/03/2021;62655790.0;online;Sur
841;1842;497.0;D;443.0;20/07/2024;28890551.0;venta directa;Sur
842;1843;551.0;D;75.75;08/10/2022;80524648.0;venta telefónica;Sur
843;1844;2343.0;C;375.35;27/04/2020;45477026.0;venta directa;Oeste
844;1845;1775.0;C;272.9;09/08/2024;74017289.0;presencial;Sur
845;1846;944.0;B;169.17;24/10/2021;25829988.0;presencial;Norte
846;1847;1542.0;C;434.47;15/09/2022;61534222.0;online;Norte
847;1848;1544.0;E;248.29;10/09/2024;89820606.0;venta directa;Sur
848;1849;221.0;E;218.69;13/09/2022;33604752.0;presencial;Norte
849;1850;1257.0;E;372.07;05/02/2021;28846467.0;online;Norte
850;1851;645.0;E;415.27;01/03/2024;91954247.0;online;Norte
851;1852;1314.0;A;165.31;03/07/2020;34326218.0;presencial;Norte
852;1853;2085.0;A;416.32;04/06/2022;87073012.0;venta telefónica;Este
853;1854;1022.0;D;232.09;20/11/2024;98261120.0;venta directa;Sur
854;1855;606.0;D;490.19;05/03/2022;22816559.0;venta telefónica;Norte
855;1856;2369.0;B;152.74;17/12/2024;78709211.0;online;Norte
856;1857;956.0;E;69.44;23/05/2021;11032855.0;online;Sur
857;1858;2448.0;D;401.02;01/02/2024;36097843.0;presencial;Sur
858;1859;;D;369.25;12/03/2022;95307861.0;online;Norte
859;1860;1338.0;A;143.15;17/12/2021;53070466.0;presencial;Este
860;1861;1947.0;A;118.51;27/07/2021;75190643.0;venta telefónica;Norte
861;1862;2393.0;B;437.41;01/02/2022;41704530.0;presencial;Oeste
862;1863;2037.0;D;276.9;28/01/2020;18751260.0;presencial;Norte
863;1864;1635.0;A;440.32;06/12/2023;44286785.0;venta telefónica;Oeste
864;1865;1061.0;A;315.26;20/11/2024;68089933.0;presencial;Oeste
865;1866;1870.0;A;145.63;24/07/2020;83042196.0;online;Oeste
866;1867;;C;77.93;06/06/2024;72685163.0;presencial;Oeste
867;1868;179.0;A;331.83;17/07/2020;55278997.0;venta telefónica;Sur
868;1869;591.0;A;132.21;14/04/2023;28642671.0;venta telefónica;Oeste
869;1870;1632.0;C;373.86;02/08/2022;64653188.0;online;Sur
870;1871;546.0;B;497.38;04/03/2022;62041771.0;online;Norte
871;1872;1233.0;C;367.83;22/03/2024;22137992.0;venta telefónica;Norte
872;1873;412.0;B;457.52;16/04/2023;65835313.0;venta telefónica;Sur
873;1874;1522.0;B;386.09;24/08/2020;11197372.0;venta telefónica;Este
874;1875;466.0;C;191.06;07/11/2022;83131537.0;presencial;Norte
875;1876;114.0;A;218.63;29/10/2024;73268426.0;venta telefónica;Norte
876;1877;2275.0;B;199.41;08/06/2023;58694286.0;presencial;Norte
877;1878;1329.0;A;220.95;29/09/2024;17557906.0;venta directa;Sur
878;1879;1392.0;A;186.13;14/07/2024;50092796.0;online;Oeste
879;1880;883.0;A;386.42;03/03/2024;51601754.0;online;Este
880;1881;71.0;B;375.08;10/06/2024;13546076.0;online;Oeste
881;1882;1050.0;E;81.87;14/06/2023;10313271.0;venta directa;Oeste
882;1883;763.0;E;167.51;05/02/2023;75170846.0;presencial;Este
883;1884;2437.0;E;247.09;04/06/2023;11613692.0;presencial;Este
884;1885;578.0;B;219.16;04/09/2023;92158146.0;presencial;Oeste
885;1886;1508.0;A;169.13;02/09/2023;86228889.0;online;Sur
886;1887;102.0;D;488.07;02/05/2020;97022461.0;venta telefónica;Oeste
887;1888;1460.0;A;144.17;06/06/2022;20337504.0;venta telefónica;Oeste
888;1889;2424.0;D;451.4;10/01/2021;16189860.0;online;Norte
889;1890;2030.0;B;277.55;01/09/2022;27083611.0;venta telefónica;Sur
890;1891;2081.0;D;282.77;16/02/2021;12712758.0;presencial;Sur
891;1892;1568.0;C;114.65;16/01/2022;96660337.0;presencial;Oeste
892;1893;2463.0;A;306.56;07/06/2023;86403261.0;venta directa;Este
893;1894;1210.0;A;59.09;09/11/2022;47033770.0;online;Este
894;1895;168.0;C;148.02;21/11/2022;49587003.0;online;Este
895;1896;1218.0;A;282.75;22/04/2023;94537940.0;venta telefónica;Oeste
896;1897;114.0;A;58.98;09/11/2021;17177429.0;venta telefónica;Este
897;1898;594.0;D;150.82;26/08/2022;33606865.0;venta directa;Oeste
898;1899;776.0;A;399.01;06/05/2021;17269327.0;venta telefónica;Sur
899;1900;2115.0;B;433.55;02/10/2020;44892624.0;online;Este
900;1901;2307.0;C;419.26;15/12/2023;15938966.0;venta directa;Este
901;1902;702.0;C;288.9;29/07/2023;78186755.0;venta telefónica;Este
902;1903;1925.0;A;151.42;22/06/2022;52358004.0;online;Este
903;1904;685.0;D;156.99;16/07/2023;61322109.0;presencial;Oeste
904;1905;2161.0;E;211.75;08/06/2022;78336815.0;presencial;Este
905;1906;1561.0;C;233.54;24/11/2020;53443489.0;presencial;Oeste
906;1907;718.0;E;378.45;16/07/2024;21637228.0;venta directa;Sur
907;1908;951.0;D;447.5;16/08/2023;25676211.0;venta telefónica;Oeste
908;1909;847.0;B;346.69;22/09/2024;79192056.0;presencial;Norte
909;1910;2395.0;B;357.92;22/08/2024;91340672.0;presencial;Norte
910;1911;235.0;D;273.67;21/12/2023;90522018.0;presencial;Oeste
911;1912;1222.0;E;84.79;21/08/2023;56711843.0;venta telefónica;Norte
912;1913;579.0;C;89.3;10/10/2023;84274581.0;online;Este
913;1914;1810.0;A;55.94;04/08/2022;82832508.0;venta telefónica;Este
914;1915;2338.0;A;463.21;30/09/2021;41207182.0;online;Este
915;1916;1471.0;D;60.07;25/05/2024;23221786.0;venta telefónica;Este
916;1917;1.0;B;289.02;09/12/2020;76863340.0;venta telefónica;Este
917;1918;2085.0;C;131.99;12/02/2024;30246112.0;presencial;Norte
918;1919;2191.0;E;293.23;20/12/2024;88619192.0;presencial;Este
919;1920;1103.0;E;182.61;29/03/2020;95916687.0;presencial;Oeste
920;1921;1722.0;C;493.49;09/01/2021;12156348.0;online;Sur
921;1922;432.0;D;263.5;13/08/2024;74231095.0;online;Norte
922;1923;858.0;B;144.3;18/02/2021;76244417.0;venta telefónica;Sur
923;1924;2496.0;B;133.63;07/06/2024;63096517.0;venta directa;Norte
924;1925;2345.0;E;270.43;06/08/2020;91549072.0;presencial;Este
925;1926;1197.0;B;298.77;16/09/2021;21667126.0;online;Este
926;1927;1142.0;A;332.72;21/08/2021;25162438.0;presencial;Sur
927;1928;462.0;A;373.1;04/10/2020;61014334.0;venta telefónica;Norte
928;1929;67.0;C;51.26;17/12/2022;31867653.0;venta directa;Este
929;1930;479.0;D;223.43;07/07/2023;28691346.0;venta directa;Sur
930;1931;1997.0;C;247.01;01/01/2023;40557316.0;venta directa;Norte
931;1932;;A;139.43;19/10/2024;81235476.0;presencial;Norte
932;1933;626.0;D;406.73;02/01/2021;46299885.0;venta directa;Sur
933;1934;832.0;B;180.32;04/04/2020;63019083.0;venta directa;Sur
934;1935;503.0;E;202.98;13/12/2024;64829257.0;venta directa;Sur
935;1936;1819.0;A;160.5;22/08/2023;77468964.0;online;Norte
936;1937;;D;418.65;31/07/2024;14793936.0;venta directa;Oeste
937;1938;1252.0;D;209.14;09/01/2024;75253900.0;venta telefónica;Este
938;1939;663.0;D;225.91;25/01/2020;20719072.0;venta telefónica;Oeste
939;1940;2224.0;D;123.38;03/02/2023;84493565.0;presencial;Norte
940;1941;1352.0;E;82.31;05/08/2021;61802341.0;venta directa;Oeste
941;1942;260.0;E;246.1;27/08/2021;12816168.0;online;Norte
942;1943;2191.0;D;377.74;04/02/2024;54336691.0;presencial;Oeste
943;1944;;A;353.05;10/01/2020;32934755.0;presencial;Norte
944;1945;200.0;C;356.33;30/12/2020;37754374.0;venta telefónica;Oeste
945;1946;1515.0;C;363.39;08/09/2023;41305231.0;presencial;Este
946;1947;1597.0;D;97.49;10/12/2022;79930023.0;online;Norte
947;1948;934.0;B;337.35;11/09/2021;83964156.0;venta telefónica;Sur
948;1949;1781.0;C;222.61;14/03/2023;85171975.0;online;Norte
949;1950;1874.0;E;423.67;23/01/2022;49972604.0;online;Oeste
950;1951;2348.0;D;205.15;15/11/2020;88889107.0;venta telefónica;Oeste
951;1952;222.0;D;175.77;04/07/2023;54955938.0;venta telefónica;Norte
952;1953;67.0;C;203.77;12/09/2022;51967061.0;venta directa;Este
953;1954;88.0;D;59.41;11/07/2020;23832008.0;venta telefónica;Sur
954;1955;782.0;B;321.0;20/02/2024;38623790.0;venta directa;Sur
955;1956;639.0;C;286.37;26/06/2023;29984982.0;venta directa;Oeste
956;1957;716.0;D;407.68;26/08/2020;47797985.0;venta telefónica;Oeste
957;1958;906.0;E;305.5;21/07/2020;68300884.0;venta directa;Sur
958;1959;2447.0;E;409.76;06/07/2021;86660259.0;venta telefónica;Oeste
959;1960;879.0;C;496.62;18/01/2022;56248482.0;presencial;Oeste
960;1961;748.0;B;374.75;13/06/2022;75903580.0;venta directa;Sur
961;1962;2452.0;C;205.37;09/10/2023;33204133.0;online;Norte
962;1963;707.0;E;301.12;28/10/2022;15286755.0;presencial;Oeste
963;1964;1184.0;A;188.47;22/06/2020;81184154.0;presencial;Sur
964;1965;2418.0;C;384.67;07/12/2020;35247376.0;venta telefónica;Oeste
965;1966;;D;175.68;28/04/2024;27725450.0;presencial;Este
966;1967;2466.0;E;121.08;17/12/2023;71101093.0;venta directa;Norte
967;1968;2381.0;D;206.29;03/01/2022;25830870.0;venta directa;Norte
968;1969;2284.0;A;94.32;13/08/2023;22192137.0;presencial;Oeste
969;1970;1247.0;D;150.78;29/04/2020;71090984.0;online;Sur
970;1971;1784.0;E;125.16;19/05/2023;45788065.0;venta telefónica;Sur
971;1972;1926.0;B;417.14;16/09/2020;67095865.0;venta directa;Este
972;1973;2218.0;C;373.53;04/09/2024;98212462.0;venta telefónica;Sur
973;1974;1613.0;B;206.46;20/04/2024;23427815.0;online;Norte
974;1975;2249.0;D;265.69;22/09/2022;63260782.0;online;Este
975;1976;2439.0;E;142.46;17/04/2024;79853442.0;online;Oeste
976;1977;1370.0;B;95.67;22/07/2020;66654891.0;venta telefónica;Este
977;1978;1032.0;B;62.82;10/02/2020;80923254.0;venta directa;Sur
978;1979;2331.0;A;466.06;15/03/2023;33995549.0;venta directa;Este
979;1980;1355.0;E;213.58;17/04/2021;93538561.0;venta directa;Norte
980;1981;787.0;A;204.21;25/12/2022;36431507.0;presencial;Este
981;1982;753.0;D;97.21;17/10/2024;33934973.0;presencial;Norte
982;1983;1721.0;D;478.79;19/09/2022;64738835.0;online;Oeste
983;1984;2116.0;E;299.97;13/05/2021;62586714.0;venta telefónica;Oeste
984;1985;2122.0;B;475.4;11/04/2020;83038822.0;venta telefónica;Oeste
985;1986;436.0;D;110.76;27/10/2022;26238750.0;online;Oeste
986;1987;868.0;A;194.67;20/03/2024;44975139.0;online;Norte
987;1988;950.0;E;356.83;10/01/2023;75358411.0;venta directa;Oeste
988;1989;2037.0;C;402.39;24/08/2024;93836175.0;presencial;Oeste
989;1990;652.0;D;241.38;26/07/2023;25325304.0;presencial;Oeste
990;1991;1236.0;C;317.45;31/07/2021;36044390.0;venta directa;Este
991;1992;1211.0;C;450.99;10/10/2020;75818793.0;venta directa;Oeste
992;1993;1888.0;A;168.43;26/02/2022;19369189.0;venta directa;Oeste
993;1994;1160.0;E;452.02;30/05/2022;74947574.0;presencial;Sur
994;1995;1166.0;C;372.02;29/01/2024;84792089.0;presencial;Oeste
995;1996;75.0;B;455.09;02/01/2022;51520928.0;venta directa;Sur
996;1997;171.0;C;79.96;05/05/2022;27569627.0;presencial;Este
997;1998;511.0;D;80.62;23/11/2022;46638423.0;presencial;Oeste
998;1999;;C;462.65;14/01/2021;18601290.0;online;Oeste
999;2000;1706.0;A;116.34;06/07/2022;68563717.0;presencial;Este
1000;2001;1891.0;E;435.75;14/09/2022;25113841.0;venta telefónica;Este
1001;2002;1316.0;B;194.83;04/04/2022;70174105.0;venta directa;Sur
1002;2003;449.0;C;107.3;23/07/2022;12989726.0;venta telefónica;Norte
1003;2004;822.0;D;245.17;14/09/2022;18614305.0;online;Este
1004;2005;922.0;C;471.03;24/06/2021;24457236.0;venta telefónica;Sur
1005;2006;725.0;D;174.43;24/09/2024;93571566.0;online;Este
1006;2007;1685.0;B;449.44;11/03/2023;31568481.0;venta directa;Oeste
1007;2008;694.0;E;363.65;10/11/2020;79513939.0;venta directa;Oeste
1008;2009;2459.0;A;335.17;09/12/2024;35604940.0;online;Norte
1009;2010;1856.0;C;448.86;05/07/2020;18535305.0;venta telefónica;Norte
1010;2011;2072.0;A;220.27;21/08/2020;25872663.0;venta directa;Este
1011;2012;1796.0;C;459.75;01/05/2021;53658565.0;venta telefónica;Oeste
1012;2013;1119.0;C;317.67;03/07/2021;20309759.0;venta directa;Sur
1013;2014;172.0;D;265.62;08/08/2021;21624632.0;online;Norte
1014;2015;2404.0;E;380.75;27/04/2022;72185514.0;venta directa;Este
1015;2016;2336.0;B;318.44;20/06/2021;46318407.0;online;Oeste
1016;2017;799.0;E;333.39;19/04/2021;44131294.0;venta directa;Oeste
1017;2018;897.0;A;77.32;07/01/2022;45425790.0;online;Este
1018;2019;1886.0;A;265.33;10/04/2021;26805518.0;venta directa;Norte
1019;2020;2045.0;A;281.65;20/10/2024;89215994.0;venta telefónica;Norte
1020;2021;741.0;E;168.52;07/07/2024;17567685.0;presencial;Oeste
1021;2022;635.0;B;353.72;21/12/2024;74434970.0;online;Sur
1022;2023;39.0;D;189.79;06/09/2022;52585707.0;online;Oeste
1023;2024;950.0;C;194.77;31/08/2021;58362778.0;venta directa;Sur
1024;2025;;D;417.83;16/12/2023;48778940.0;online;Sur
1025;2026;;A;241.98;16/11/2022;42059534.0;venta telefónica;Sur
1026;2027;701.0;D;411.39;19/02/2022;29710243.0;venta directa;Este
1027;2028;148.0;D;427.67;29/01/2024;35736404.0;presencial;Este
1028;2029;1452.0;E;178.76;11/08/2023;61128229.0;online;Este
1029;2030;2165.0;C;351.31;16/01/2020;85848073.0;venta telefónica;Sur
1030;2031;1422.0;E;190.46;31/08/2024;51743613.0;online;Oeste
1031;2032;2327.0;E;103.98;02/02/2021;73755973.0;venta directa;Norte
1032;2033;1415.0;C;384.85;02/06/2023;32037426.0;presencial;Sur
1033;2034;1174.0;E;447.7;31/03/2023;74934019.0;online;Este
1034;2035;1123.0;B;470.12;25/01/2023;29543992.0;venta telefónica;Norte
1035;2036;1007.0;D;365.57;19/02/2021;84912232.0;venta directa;Norte
1036;2037;1197.0;C;275.52;18/08/2021;83943314.0;venta telefónica;Oeste
1037;2038;1063.0;C;164.84;21/06/2024;54972167.0;online;Norte
1038;2039;1832.0;D;484.15;22/11/2023;98188489.0;venta directa;Sur
1039;2040;414.0;C;470.83;21/02/2020;20097966.0;online;Sur
1040;2041;957.0;C;477.2;06/03/2020;72727699.0;online;Norte
1041;2042;404.0;B;160.94;23/06/2023;17197487.0;venta directa;Oeste
1042;2043;1520.0;B;448.02;05/11/2020;75711452.0;presencial;Sur
1043;2044;300.0;A;392.07;24/02/2020;75934239.0;venta telefónica;Sur
1044;2045;1227.0;E;483.15;06/03/2020;68467381.0;online;Este
1045;2046;1358.0;A;116.1;04/05/2020;80076868.0;presencial;Sur
1046;2047;1119.0;C;347.78;12/03/2021;50497462.0;venta directa;Oeste
1047;2048;1978.0;E;210.49;14/01/2020;90546971.0;presencial;Sur
1048;2049;815.0;A;196.08;03/06/2022;67697547.0;online;Norte
1049;2050;1744.0;B;209.98;13/12/2022;32132081.0;venta telefónica;Este
1050;2051;69.0;E;496.94;09/02/2020;55704487.0;presencial;Oeste
1051;2052;1916.0;E;170.04;11/03/2024;37131173.0;venta directa;Sur
1052;2053;2409.0;B;173.38;07/03/2023;82185014.0;online;Norte
1053;2054;1945.0;D;147.35;17/09/2024;65104487.0;presencial;Norte
1054;2055;2307.0;E;270.25;23/06/2021;60812118.0;presencial;Norte
1055;2056;1178.0;A;64.85;17/06/2020;13268944.0;venta telefónica;Oeste
1056;2057;890.0;A;189.15;17/10/2022;91562230.0;presencial;Oeste
1057;2058;55.0;B;158.31;13/08/2020;52314449.0;venta directa;Sur
1058;2059;1431.0;C;294.36;16/01/2023;43555139.0;presencial;Este
1059;2060;1848.0;D;481.95;11/12/2023;48679203.0;online;Norte
1060;2061;124.0;E;268.03;31/12/2024;82956114.0;presencial;Sur
1061;2062;862.0;D;471.6;28/08/2021;34199001.0;online;Norte
1062;2063;2207.0;E;90.36;22/05/2020;45210407.0;online;Sur
1063;2064;1210.0;C;432.73;04/04/2024;73817906.0;online;Oeste
1064;2065;2027.0;E;411.43;24/09/2024;48695653.0;online;Oeste
1065;2066;1914.0;C;324.38;29/10/2020;62121309.0;venta directa;Sur
1066;2067;1088.0;E;104.17;07/05/2021;72728873.0;presencial;Sur
1067;2068;2172.0;A;234.17;12/04/2021;92160474.0;presencial;Norte
1068;2069;2417.0;B;163.12;19/11/2021;27083901.0;presencial;Norte
1069;2070;2362.0;E;257.19;18/12/2024;67057023.0;venta directa;Oeste
1070;2071;2121.0;B;271.23;08/08/2020;45987200.0;venta telefónica;Oeste
1071;2072;;C;137.78;11/11/2020;67398356.0;venta telefónica;Este
1072;2073;1897.0;B;405.08;25/03/2024;80723552.0;venta directa;Sur
1073;2074;2405.0;B;405.0;07/08/2020;96096978.0;venta telefónica;Oeste
1074;2075;45.0;E;106.06;21/07/2023;88698676.0;presencial;Sur
1075;2076;2187.0;A;221.33;22/09/2020;41920721.0;presencial;Oeste
1076;2077;1304.0;D;312.31;06/05/2024;82122853.0;online;Sur
1077;2078;602.0;C;452.46;14/09/2020;26051849.0;online;Sur
1078;2079;1841.0;B;425.17;16/10/2020;82596217.0;presencial;Este
1079;2080;431.0;A;443.04;11/09/2022;25321568.0;venta directa;Oeste
1080;2081;758.0;E;371.13;01/01/2020;84694512.0;presencial;Este
1081;2082;849.0;E;349.82;13/10/2024;54557456.0;venta directa;Sur
1082;2083;;A;272.44;08/09/2021;16677191.0;venta telefónica;Norte
1083;2084;1138.0;B;369.51;10/03/2024;29938672.0;presencial;Este
1084;2085;1794.0;B;480.57;11/10/2020;61283777.0;presencial;Norte
1085;2086;1042.0;C;499.47;06/11/2021;24805054.0;online;Sur
1086;2087;990.0;B;376.7;23/10/2021;47796023.0;online;Oeste
1087;2088;1793.0;C;209.84;09/04/2021;57949966.0;venta telefónica;Este
1088;2089;;A;97.67;12/10/2023;35930611.0;venta directa;Este
1089;2090;1292.0;A;203.54;30/11/2022;20629704.0;venta directa;Norte
1090;2091;741.0;E;394.99;19/12/2020;99305975.0;presencial;Este
1091;2092;2236.0;B;487.68;23/03/2021;73691383.0;venta telefónica;Sur
1092;2093;1933.0;D;80.65;31/12/2022;13213167.0;venta telefónica;Sur
1093;2094;262.0;C;454.1;04/03/2020;70830285.0;presencial;Oeste
1094;2095;2283.0;D;413.63;16/03/2020;49543227.0;venta directa;Este
1095;2096;2051.0;A;126.99;01/11/2023;52261204.0;online;Sur
1096;2097;1101.0;C;454.07;25/07/2021;62260961.0;presencial;Este
1097;2098;2022.0;B;447.33;23/05/2022;34935028.0;online;Norte
1098;2099;2142.0;C;205.11;18/10/2021;19978314.0;venta directa;Este
1099;2100;530.0;C;451.78;28/06/2020;10676992.0;online;Norte
1100;2101;1343.0;B;325.4;23/09/2024;59657106.0;venta directa;Oeste
1101;2102;2092.0;D;269.82;12/06/2024;16891382.0;venta telefónica;Oeste
1102;2103;258.0;E;282.33;07/06/2021;83603170.0;venta telefónica;Este
1103;2104;1537.0;D;283.13;17/10/2021;93805118.0;presencial;Norte
1104;2105;741.0;C;288.73;05/06/2022;56163625.0;presencial;Este
1105;2106;1101.0;A;110.97;24/03/2020;35789462.0;presencial;Sur
1106;2107;37.0;B;492.86;20/02/2022;98881346.0;online;Norte
1107;2108;1102.0;D;158.93;03/12/2024;28061055.0;venta telefónica;Sur
1108;2109;143.0;B;402.23;05/04/2022;64768737.0;venta directa;Este
1109;2110;2401.0;A;252.89;16/01/2024;28089158.0;venta telefónica;Sur
1110;2111;2218.0;C;149.18;13/10/2021;74876712.0;online;Este
1111;2112;1056.0;D;481.48;11/05/2022;75725547.0;venta directa;Sur
1112;2113;958.0;D;402.83;31/05/2023;83599658.0;venta directa;Sur
1113;2114;570.0;A;456.67;18/04/2020;61772915.0;presencial;Oeste
1114;2115;1662.0;B;342.07;24/05/2023;69378178.0;presencial;Este
1115;2116;1218.0;B;357.36;06/01/2024;60902630.0;presencial;Sur
1116;2117;176.0;C;216.71;30/08/2024;83297517.0;online;Sur
1117;2118;2498.0;B;485.34;23/08/2023;49821098.0;venta directa;Oeste
1118;2119;444.0;C;202.51;22/02/2020;62691538.0;venta directa;Norte
1119;2120;1417.0;A;368.32;18/12/2020;99069890.0;venta directa;Oeste
1120;2121;1093.0;E;346.26;15/05/2020;41508176.0;venta telefónica;Oeste
1121;2122;2461.0;D;274.15;03/04/2020;30285646.0;presencial;Sur
1122;2123;2305.0;A;453.82;10/09/2024;79476745.0;venta directa;Oeste
1123;2124;;B;376.41;17/03/2022;92137871.0;venta directa;Este
1124;2125;1.0;A;281.66;14/02/2024;19699709.0;venta telefónica;Oeste
1125;2126;1720.0;A;485.84;12/07/2022;99309019.0;venta directa;Oeste
1126;2127;848.0;D;132.09;10/11/2022;83241559.0;online;Norte
1127;2128;1301.0;B;83.35;30/06/2021;54708286.0;venta telefónica;Este
1128;2129;1925.0;C;137.87;09/06/2020;60302203.0;venta telefónica;Sur
1129;2130;1856.0;B;437.6;19/04/2022;15505154.0;presencial;Este
1130;2131;1913.0;D;440.8;15/02/2022;47541714.0;venta directa;Norte
1131;2132;2495.0;D;340.55;16/05/2024;32577440.0;venta directa;Oeste
1132;2133;1726.0;B;92.6;25/09/2022;29970975.0;venta telefónica;Norte
1133;2134;627.0;C;358.94;31/12/2023;85227186.0;presencial;Este
1134;2135;837.0;C;341.98;09/12/2023;61153057.0;venta telefónica;Norte
1135;2136;804.0;D;264.41;24/12/2024;33658909.0;venta telefónica;Este
1136;2137;2285.0;D;426.75;14/11/2024;13171721.0;online;Oeste
1137;2138;;B;280.93;08/02/2024;39693101.0;presencial;Oeste
1138;2139;2288.0;B;392.24;19/09/2021;57452080.0;venta telefónica;Este
1139;2140;1200.0;A;164.17;01/02/2021;11837010.0;presencial;Sur
1140;2141;916.0;E;301.85;24/11/2020;40899165.0;venta directa;Norte
1141;2142;145.0;A;250.5;17/08/2020;65841258.0;venta telefónica;Este
1142;2143;1234.0;C;349.4;24/02/2023;56508825.0;venta telefónica;Norte
1143;2144;2256.0;D;192.82;06/10/2022;69195226.0;venta telefónica;Oeste
1144;2145;1376.0;B;298.65;16/11/2024;15478825.0;online;Oeste
1145;2146;609.0;B;417.62;29/10/2021;78966066.0;venta directa;Sur
